INDEX,SCHEDNUM,SITUS_CITY,SITUS_STATE,APPRAISED_TOTAL_VALUE,D_CLASS_CN,SALE_YEAR,SALE_PRICE
6373,2.2932E+11,DENVER,CO,603700,SFR Grade C,2017,10
6387,5.19109E+11,DENVER,CO,367900,SFR Grade C,2017,321000
6402,5.1041E+11,DENVER,CO,493000,RESIDENTIAL-ROWHOUSE,2017,485000
6409,6.04128E+11,DENVER,CO,328900,SFR Grade C,2017,240000
6424,5.0411E+11,DENVER,CO,318500,RESIDENTIAL-ROWHOUSE,2017,317000
6452,6.32418E+11,DENVER,CO,406400,RESIDENTIAL-CONDOMINIUM,2017,400000
6494,5.02313E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,240000
6566,5.23311E+11,DENVER,CO,896700,SFR Grade B,2017,815000
6576,5.03606E+11,DENVER,CO,490500,RESIDENTIAL-ROWHOUSE,2017,381000
6581,5.24407E+11,DENVER,CO,558800,"SFR Grade C, D, or E, w/RK",2017,560000
6615,5.1923E+11,DENVER,CO,342700,SFR Grade C,2017,10
6626,6.183E+11,DENVER,CO,27793100,COMMERCIAL-OFFICE,2017,28933200
6632,5.25407E+11,DENVER,CO,931800,SFR Grade C,2017,0
6633,7.03204E+11,DENVER,CO,206000,RESIDENTIAL-CONDOMINIUM,2017,186000
6666,2.19217E+11,DENVER,CO,578600,RESIDENTIAL-ROWHOUSE,2017,535000
6670,6.06229E+11,DENVER,CO,206900,RESIDENTIAL-CONDOMINIUM,2017,180000
6688,5.15619E+11,DENVER,CO,323900,RESIDENTIAL-CONDOMINIUM,2017,285000
6705,1.13106E+11,DENVER,CO,332800,SFR Grade C,2017,262500
6708,2.2533E+11,DENVER,CO,335800,RESIDENTIAL-ROWHOUSE,2017,325500
6709,5.24113E+11,DENVER,CO,489000,SFR Grade C,2017,402500
6721,5.08506E+11,DENVER,CO,328500,SFR Grade C,2017,10
6748,5.10115E+11,DENVER,CO,348200,RESIDENTIAL-CONDOMINIUM,2017,330000
6761,4.35115E+11,DENVER,CO,28000000,RESIDENTIAL-MULTI UNIT APTS,2017,18650000
6765,5.25303E+11,DENVER,CO,2817600,SFR Grade A,2017,2735000
6767,6.15307E+11,DENVER,CO,275600,RESIDENTIAL-CONDOMINIUM,2017,281500
6934,5.19124E+11,DENVER,CO,322400,SFR Grade C,2017,0
6941,2.3131E+11,DENVER,CO,1266100,SFR Grade B,2017,10
6942,20218020000,DENVER,CO,347000,RESIDENTIAL-ROWHOUSE,2017,308550
6943,9.11112E+11,DENVER,CO,260800,RESIDENTIAL-CONDOMINIUM,2017,226500
6972,5.02119E+11,DENVER,CO,15645500,RESIDENTIAL-APARTMENT,2017,0
6978,5.26513E+11,DENVER,CO,1506500,SFR Grade B,2017,700000
6997,5.36109E+11,DENVER,CO,474900,SFR Grade C,2017,276250
7019,6.18406E+11,DENVER,CO,467300,SFR Grade C,2017,10
7077,6.29201E+11,DENVER,CO,148000,RESIDENTIAL-CONDOMINIUM,2017,0
7085,6.15213E+11,DENVER,CO,188500,RESIDENTIAL-CONDOMINIUM,2017,190000
7112,22315014000,DENVER,CO,290100,SFR Grade C,2017,251500
7125,6.292E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,2600000
7128,15427036000,DENVER,CO,363000,SFR Grade C,2017,323840
7187,2.25428E+11,DENVER,CO,510300,SFR Grade C,2017,470000
7220,5.32204E+11,DENVER,CO,348600,"SFR Grade C, D, or E, w/RK",2017,297000
7258,6.19404E+11,DENVER,CO,472600,SFR Grade C,2017,0
7273,5.0312E+11,DENVER,CO,476700,RESIDENTIAL-CONDOMINIUM,2017,495000
7281,2.17429E+11,DENVER,CO,381000,"SFR Grade C, D, or E, w/RK",2017,350000
7299,5.0391E+11,DENVER,CO,256200,RESIDENTIAL-CONDOMINIUM,2017,247000
7325,6.0741E+11,DENVER,CO,1509900,SFR Grade B w/RK,2017,1130000
7331,5.29311E+11,DENVER,CO,315100,SFR Grade C,2017,273000
7355,5.27502E+11,DENVER,CO,527400,"SFR Grade C, D, or E, w/RK",2017,525000
7357,5.2442E+11,DENVER,CO,616400,SFR Grade C,2017,0
7363,6.20127E+11,DENVER,CO,288600,RESIDENTIAL-CONDOMINIUM,2017,248400
7371,6.15214E+11,DENVER,CO,184100,RESIDENTIAL-CONDOMINIUM,2017,185000
7405,5.14228E+11,DENVER,CO,986500,RESIDENTIAL-ROWHOUSE,2017,1100000
7409,6.04303E+11,DENVER,CO,752000,SFR Grade B,2017,715000
7414,3.13426E+11,DENVER,CO,448600,SFR Grade C,2017,10
7428,6.30121E+11,DENVER,CO,162200,RESIDENTIAL-CONDOMINIUM,2017,151500
7450,2.31308E+11,DENVER,CO,368700,RESIDENTIAL-CONDOMINIUM,2017,349500
7475,2.19121E+11,DENVER,CO,937600,RESIDENTIAL-4 TO 8 UNITS,2017,0
7505,5.18301E+11,DENVER,CO,344400,RESIDENTIAL-DUPLEX,2017,10
7522,1.32437E+11,DENVER,CO,580700,"SFR Grade C, D, or E, w/RK",2017,455000
7523,2.20323E+11,DENVER,CO,411000,SFR Grade C,2017,10
7530,2.35411E+11,DENVER,CO,290200,RESIDENTIAL-CONDOMINIUM,2017,259000
7552,6.2132E+11,DENVER,CO,375200,RESIDENTIAL-ROWHOUSE,2017,10
7567,2.34119E+11,DENVER,CO,294600,RESIDENTIAL-CONDOMINIUM,2017,297000
7581,1.31228E+11,DENVER,CO,624900,SFR Grade C,2017,600000
7611,6.15308E+11,DENVER,CO,155500,RESIDENTIAL-CONDOMINIUM,2017,151480
7660,5.02241E+11,DENVER,CO,223200,RESIDENTIAL-CONDOMINIUM,2017,213000
7664,2.16405E+11,DENVER,CO,364400,SFR Grade C,2017,270000
7698,5.03815E+11,DENVER,CO,1015400,OFFICE W/MIXED USE,2017,1
7761,1.21501E+11,DENVER,CO,10116400,COMMERCIAL-SHOPPING CENTER,2017,10
7774,2.29309E+11,DENVER,CO,592000,"SFR Grade C, D, or E, w/RK",2017,555000
7807,6.19228E+11,DENVER,CO,524100,SFR Grade C,2017,490000
7817,5.36307E+11,DENVER,CO,907800,SFR Grade A,2017,900000
7849,2.34544E+11,DENVER,CO,549800,RESIDENTIAL-CONDOMINIUM,2017,519000
7852,2.21322E+11,DENVER,CO,641300,SFR Grade C,2017,10
7918,7.04101E+11,DENVER,CO,253900,RESIDENTIAL-CONDOMINIUM,2017,248000
7920,2.30312E+11,DENVER,CO,503100,SFR Grade C,2017,0
7927,2.23104E+11,DENVER,CO,486300,RESIDENTIAL-TRIPLEX,2017,10
7929,7.04601E+11,DENVER,CO,282600,RESIDENTIAL-CONDOMINIUM,2017,225000
7940,6.09201E+11,DENVER,CO,298700,RESIDENTIAL-CONDOMINIUM,2017,285000
7943,6.05207E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,256000
7947,5.07226E+11,DENVER,CO,292200,SFR Grade C,2017,165000
7952,2.25121E+11,DENVER,CO,539700,"SFR Grade C, D, or E, w/RK",2017,435000
7964,2.35416E+11,DENVER,CO,1489000,COMMERCIAL-OFFICE,2017,10
7990,5.18416E+11,DENVER,CO,275700,SFR Grade D or E,2017,10
7995,2.35528E+11,DENVER,CO,462200,RESIDENTIAL-ROWHOUSE,2017,415000
7997,14163004000,DENVER,CO,340000,SFR Grade C,2017,295000
8000,10208112112,DENVER,CO,254000,RESIDENTIAL-CONDOMINIUM,2017,225000
8007,1.27302E+11,DENVER,CO,566000,RESIDENTIAL-ROWHOUSE,2017,10
8038,5.01111E+11,DENVER,CO,484600,RESIDENTIAL-CONDOMINIUM,2017,0
8078,5.07323E+11,DENVER,CO,318500,SFR Grade C,2017,10
8079,1.29118E+11,DENVER,CO,440500,"SFR Grade C, D, or E, w/RK",2017,445000
8091,2.25243E+11,DENVER,CO,441500,SFR Grade C,2017,0
8113,2.3212E+11,DENVER,CO,529500,RESIDENTIAL-ROWHOUSE,2017,485000
8144,1.31403E+11,DENVER,CO,992900,SFR Grade B w/RK,2017,875000
8171,5.19301E+11,DENVER,CO,290700,SFR Grade C,2017,262600
8181,4.36603E+11,DENVER,CO,159600,RESIDENTIAL-CONDOMINIUM,2017,120050
8186,5.03112E+11,DENVER,CO,244900,RESIDENTIAL-CONDOMINIUM,2017,210000
8206,7.04406E+11,DENVER,CO,500100,SFR Grade B w/RK,2017,450000
8216,14351008000,DENVER,CO,78600,VACANT LAND,2017,7740000
8219,6.08321E+11,DENVER,CO,922500,SFR Grade B w/RK,2017,830000
8234,2.34912E+11,DENVER,CO,599300,RESIDENTIAL-CONDOMINIUM,2017,525000
8235,1.10307E+11,DENVER,CO,507700,RESIDENTIAL-ROWHOUSE,2017,469481
8264,5.18235E+11,DENVER,CO,381400,SFR Grade C,2017,315000
8265,6.07201E+11,DENVER,CO,1316700,SFR Grade A,2017,10
8283,2.33221E+11,DENVER,CO,628000,RESIDENTIAL-CONDOMINIUM,2017,515000
8305,6.18101E+11,DENVER,CO,283700,RESIDENTIAL-CONDOMINIUM,2017,290000
8319,5.08621E+11,DENVER,CO,427600,"SFR Grade C, D, or E, w/RK",2017,325000
8329,6.05348E+11,DENVER,CO,334600,RESIDENTIAL-CONDOMINIUM,2017,0
8336,6.06131E+11,DENVER,CO,616900,SFR Grade B w/RK,2017,520000
8346,5.03811E+11,DENVER,CO,482000,RESIDENTIAL-CONDOMINIUM,2017,460000
8398,1.31306E+11,DENVER,CO,754700,SFR Grade C,2017,790000
8404,1.10317E+11,DENVER,CO,515900,RESIDENTIAL-ROWHOUSE,2017,473704
8411,7.04602E+11,DENVER,CO,181500,RESIDENTIAL-CONDOMINIUM,2017,155000
8437,6.19116E+11,DENVER,CO,676300,"SFR Grade C, D, or E, w/RK",2017,660000
8449,5.29317E+11,DENVER,CO,347200,SFR Grade C,2017,279000
8464,2.32119E+11,DENVER,CO,617700,RESIDENTIAL-ROWHOUSE,2017,608000
8465,6.0433E+11,DENVER,CO,831800,SFR Grade B,2017,719000
8469,5.08501E+11,DENVER,CO,335200,SFR Grade C,2017,0
8472,1.29324E+11,DENVER,CO,422200,SFR Grade C,2017,10
8483,14351003000,DENVER,CO,111900,VACANT LAND,2017,7740000
8501,19506010000,DENVER,CO,373700,"SFR Grade C, D, or E, w/RK",2017,310000
8519,1.165E+11,DENVER,CO,440400,DENVER PARK,2017,1
8535,5.26407E+11,DENVER,CO,531200,SFR Grade C,2017,465000
8540,5.22109E+11,DENVER,CO,591200,"SFR Grade C, D, or E, w/RK",2017,510000
8565,2.26228E+11,DENVER,CO,415900,"SFR Grade C, D, or E, w/RK",2017,371000
8569,5.14208E+11,DENVER,CO,1042300,SFR Grade B,2017,860000
8574,6.06314E+11,DENVER,CO,834700,RESIDENTIAL-ROWHOUSE,2017,703000
8599,5.36129E+11,DENVER,CO,766500,SFR Grade B,2017,680000
8627,14350017000,DENVER,CO,289700,SFR Grade B,2017,7740000
8645,5.30523E+11,DENVER,CO,364900,SFR Grade C,2017,305000
8657,2.34102E+11,DENVER,CO,474700,RESIDENTIAL-ROWHOUSE,2017,10
8687,5.082E+11,DENVER,CO,40000,RESIDENTIAL LAND CONTIGUOUS,2017,10000
8688,2.191E+11,DENVER,CO,479700,SFR Grade C,2017,10
8708,5.18223E+11,DENVER,CO,363700,"SFR Grade C, D, or E, w/RK",2017,348000
8714,2.3041E+11,DENVER,CO,592300,SFR Grade C,2017,10
8730,1.16104E+11,DENVER,CO,253100,RESIDENTIAL-ROWHOUSE,2017,223479
8739,6.15201E+11,DENVER,CO,140100,RESIDENTIAL-CONDOMINIUM,2017,175000
8744,17211013000,DENVER,CO,341500,SFR Grade C,2017,499
8787,5.20401E+11,DENVER,CO,364900,SFR Grade C,2017,0
8803,6.05416E+11,DENVER,CO,404200,SFR Grade C,2017,321000
8806,1.33309E+11,DENVER,CO,368600,SFR Grade C,2017,0
8818,6.15204E+11,DENVER,CO,223600,RESIDENTIAL-CONDOMINIUM,2017,224900
8824,1.3243E+11,DENVER,CO,633500,SFR Grade C,2017,595000
8825,5.133E+11,DENVER,CO,5472000,SFR Grade A,2017,0
8830,6.20112E+11,DENVER,CO,221700,RESIDENTIAL-CONDOMINIUM,2017,201500
8837,2.32319E+11,DENVER,CO,797900,RESIDENTIAL-ROWHOUSE,2017,635000
8839,5.22119E+11,DENVER,CO,297000,SFR Grade D or E,2017,10
8873,5.02428E+11,DENVER,CO,658500,SFR Grade C,2017,615000
8913,6.19427E+11,DENVER,CO,551700,"SFR Grade C, D, or E, w/RK",2017,535000
8921,6.0843E+11,DENVER,CO,872100,SFR Grade B,2017,776959
8929,1.34205E+11,DENVER,CO,1038300,SFR Grade B w/RK,2017,0
8936,5.30504E+11,DENVER,CO,476500,"SFR Grade C, D, or E, w/RK",2017,420000
8963,1.27444E+11,DENVER,CO,599200,SFR Grade B,2017,505000
8990,5.02118E+11,DENVER,CO,1372100,SFR Grade B,2017,1000000
9041,1.28407E+11,DENVER,CO,801500,SFR Grade B,2017,710000
9042,5.18419E+11,DENVER,CO,260300,SFR Grade D or E,2017,240000
9048,2.24203E+11,DENVER,CO,249200,RESIDENTIAL-ROWHOUSE,2017,219900
9058,6.15105E+11,DENVER,CO,198900,RESIDENTIAL-CONDOMINIUM,2017,160000
9083,6.05234E+11,DENVER,CO,1165400,SFR Grade B w/RK,2017,352600
9089,1.33405E+11,DENVER,CO,309100,SFR Grade C,2017,314815
9095,5.23215E+11,DENVER,CO,1957300,SFR Grade A,2017,1594000
9150,5.14119E+11,DENVER,CO,631300,SFR Grade C,2017,610000
9174,1.32303E+11,DENVER,CO,1092000,SFR Grade B,2017,1
9181,5.11402E+11,DENVER,CO,321400,RESIDENTIAL-CONDOMINIUM,2017,291000
9185,5.10433E+11,DENVER,CO,551900,COMMERCIAL-RETAIL,2017,485000
9194,5.01401E+11,DENVER,CO,185900,RESIDENTIAL-CONDOMINIUM,2017,165000
9207,6.10209E+11,DENVER,CO,670600,SFR Grade B w/RK,2017,610000
9232,2.28216E+11,DENVER,CO,1458400,RESIDENTIAL-ROWHOUSE,2017,1388968
9242,2.32326E+11,DENVER,CO,382700,RESIDENTIAL-ROWHOUSE,2017,10
9251,5.082E+11,DENVER,CO,315500,RESIDENTIAL-ROWHOUSE,2017,235000
9266,2.30402E+11,DENVER,CO,697100,SFR Grade C,2017,695000
9301,2.20313E+11,DENVER,CO,552400,SFR Grade C,2017,485000
9302,5.17411E+11,DENVER,CO,368500,SFR Grade C,2017,315000
9317,6.08414E+11,DENVER,CO,1228600,SFR Grade B,2017,1078275
9326,5.24329E+11,DENVER,CO,1221500,SFR Grade C,2017,910000
9329,5.20125E+11,DENVER,CO,406600,SFR Grade C,2017,316000
9330,2.19108E+11,DENVER,CO,397500,RESIDENTIAL-ROWHOUSE,2017,368500
9336,2.21119E+11,DENVER,CO,1179700,SFR Grade C,2017,522300
9344,2.20213E+11,DENVER,CO,823900,SFR Grade B,2017,0
9361,6.05233E+11,DENVER,CO,365000,RESIDENTIAL-CONDOMINIUM,2017,230000
9379,5.03508E+11,DENVER,CO,368400,RESIDENTIAL-CONDOMINIUM,2017,0
9389,15210020000,DENVER,CO,356500,SFR Grade C,2017,300000
9405,6.09306E+11,DENVER,CO,571600,SFR Grade B,2017,565000
9408,5.10419E+11,DENVER,CO,316900,RESIDENTIAL-CONDOMINIUM,2017,285000
9428,10208155155,DENVER,CO,234800,RESIDENTIAL-CONDOMINIUM,2017,190000
9449,17212010000,DENVER,CO,338800,SFR Grade C,2017,300000
9451,5.03819E+11,DENVER,CO,368000,RESIDENTIAL-CONDOMINIUM,2017,300000
9525,1.13605E+11,DENVER,CO,336800,SFR Grade C,2017,10
9547,9.13211E+11,DENVER,CO,573300,SFR Grade B,2017,10
9564,5.35109E+11,DENVER,CO,553500,SFR Grade C,2017,1
9568,3.1341E+11,DENVER,CO,322400,RESIDENTIAL-CONDOMINIUM,2017,255000
9585,2.29115E+11,DENVER,CO,648500,SFR Grade C,2017,1
9593,2.28227E+11,DENVER,CO,1521500,COMMERCIAL-RETAIL,2017,0
9613,1.30128E+11,DENVER,CO,464000,"SFR Grade C, D, or E, w/RK",2017,300000
9623,5.12103E+11,DENVER,CO,2732700,RESIDENTIAL-ROWHOUSE,2017,2300000
9629,6.17302E+11,DENVER,CO,317000,RESIDENTIAL-ROWHOUSE,2017,0
9646,5.24225E+11,DENVER,CO,1694300,SFR Grade B,2017,1500000
9654,2.34914E+11,DENVER,CO,584100,"SFR Grade C, D, or E, w/RK",2017,559000
9660,5.14123E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,100
9667,5.17111E+11,DENVER,CO,337900,SFR Grade C,2017,0
9686,2.16324E+11,DENVER,CO,360000,"SFR Grade C, D, or E, w/RK",2017,350000
9691,2.35208E+11,DENVER,CO,308000,RESIDENTIAL-CONDOMINIUM,2017,307000
9705,21105004000,DENVER,CO,486200,SFR Grade C,2017,495000
9710,5.22708E+11,DENVER,CO,900200,RESIDENTIAL-ROWHOUSE,2017,769000
9740,5.19205E+11,DENVER,CO,330900,SFR Grade C,2017,275000
9769,7.09221E+11,DENVER,CO,299000,RESIDENTIAL-CONDOMINIUM,2017,0
9796,6.08423E+11,DENVER,CO,775900,RESIDENTIAL-ROWHOUSE,2017,825000
9803,2.27505E+11,DENVER,CO,763400,RESIDENTIAL-CONDOMINIUM,2017,531500
9828,9.11201E+11,DENVER,CO,211600,RESIDENTIAL-CONDOMINIUM,2017,176750
9849,1.246E+11,DENVER,CO,3149900,INDUSTRIAL-WAREHOUSE,2017,26400000
9875,5.11402E+11,DENVER,CO,245900,RESIDENTIAL-CONDOMINIUM,2017,214500
9878,6.32428E+11,DENVER,CO,195600,RESIDENTIAL-CONDOMINIUM,2017,160000
9896,6.34141E+11,DENVER,CO,294900,RESIDENTIAL-ROWHOUSE,2017,280000
9904,5.10411E+11,DENVER,CO,733300,"SFR Grade C, D, or E, w/RK",2017,649900
9918,6.15204E+11,DENVER,CO,146600,RESIDENTIAL-CONDOMINIUM,2017,142000
9919,1.33307E+11,DENVER,CO,329900,SFR Grade C,2017,295000
9926,2.30106E+11,DENVER,CO,732300,"SFR Grade C, D, or E, w/RK",2017,625000
9977,2.20102E+11,DENVER,CO,473100,SFR Grade C,2017,407000
9989,5.06519E+11,DENVER,CO,356100,SFR Grade C,2017,10
10059,14419014000,DENVER,CO,357900,SFR Grade C,2017,10
10066,2.30121E+11,DENVER,CO,535500,SFR Grade C,2017,10
10076,5.31505E+11,DENVER,CO,474000,SFR Grade B,2017,416000
10077,5.01523E+11,DENVER,CO,1121500,"SFR Grade C, D, or E, w/RK",2017,899000
10081,5.01216E+11,DENVER,CO,2037000,RESIDENTIAL-APARTMENT,2017,10
10104,2.20208E+11,DENVER,CO,670700,"SFR Grade C, D, or E, w/RK",2017,477000
10149,6.33114E+11,DENVER,CO,430700,"SFR Grade C, D, or E, w/RK",2017,375000
10196,5.1741E+11,DENVER,CO,315800,"SFR Grade C, D, or E, w/RK",2017,259900
10197,9.10418E+11,DENVER,CO,277200,RESIDENTIAL-CONDOMINIUM,2017,250000
10252,5.21223E+11,DENVER,CO,306300,SFR Grade C,2017,10
10262,6.18401E+11,DENVER,CO,159300,RESIDENTIAL-CONDOMINIUM,2017,0
10265,6.16101E+11,DENVER,CO,218500,RESIDENTIAL-CONDOMINIUM,2017,168350
10271,5.36122E+11,DENVER,CO,436400,"SFR Grade C, D, or E, w/RK",2017,398000
10274,2.35413E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,10
10287,5.24214E+11,DENVER,CO,1798900,SFR Grade B,2017,10
10353,15219016000,DENVER,CO,514200,SFR Grade C,2017,438925
10365,6.084E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,0
10399,5.1442E+11,DENVER,CO,1930000,SFR Grade A,2017,1730000
10409,2.34232E+11,DENVER,CO,1020800,COMMERCIAL-MISC IMPS,2017,675000
10419,5.09403E+11,DENVER,CO,442200,RESIDENTIAL-ROWHOUSE,2017,430000
10444,2.35207E+11,DENVER,CO,978000,SFR Grade B,2017,820000
10476,5.13301E+11,DENVER,CO,1486800,RESIDENTIAL-CONDOMINIUM,2017,1250000
10489,5.17317E+11,DENVER,CO,296000,SFR Grade C,2017,10
10492,2.19114E+11,DENVER,CO,525500,"SFR Grade C, D, or E, w/RK",2017,470000
10517,5.27224E+11,DENVER,CO,639400,SFR Grade C,2017,0
10520,2.2913E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,264000
10527,2.28226E+11,DENVER,CO,1198300,RESIDENTIAL-ROWHOUSE,2017,830000
10528,2.28115E+11,DENVER,CO,505300,RESIDENTIAL-ROWHOUSE,2017,10
10538,19101029000,DENVER,CO,332900,SFR Grade C,2017,282500
10554,6.09327E+11,DENVER,CO,854300,SFR Grade B,2017,10
10556,5.15612E+11,DENVER,CO,381500,RESIDENTIAL-ROWHOUSE,2017,322500
10584,22202017000,DENVER,CO,375500,SFR Grade C,2017,312000
10621,6.05212E+11,DENVER,CO,602200,"SFR Grade C, D, or E, w/RK",2017,529900
10625,5.03614E+11,DENVER,CO,451900,RESIDENTIAL-CONDOMINIUM,2017,530000
10631,18604009000,DENVER,CO,331000,SFR Grade C,2017,280000
10640,5.24223E+11,DENVER,CO,874700,SFR Grade B w/RK,2017,750000
10656,5.03307E+11,DENVER,CO,778700,RESIDENTIAL-CONDOMINIUM,2017,680000
10669,5.07117E+11,DENVER,CO,361300,SFR Grade C,2017,300000
10680,5.02115E+11,DENVER,CO,296700,RESIDENTIAL-CONDOMINIUM,2017,275000
10721,5.03801E+11,DENVER,CO,160900,RESIDENTIAL-CONDOMINIUM,2017,174000
10727,5.08515E+11,DENVER,CO,251800,SFR Grade C,2017,240000
10736,2.30116E+11,DENVER,CO,617100,SFR Grade C,2017,538800
10739,2.2311E+11,DENVER,CO,90100,None,2017,125000
10743,17108031000,DENVER,CO,398200,SFR Grade C,2017,10
10750,2.19116E+11,DENVER,CO,476600,SFR Grade C,2017,412500
10754,5.04413E+11,DENVER,CO,501400,RESIDENTIAL-ROWHOUSE,2017,398045
10756,4.36113E+11,DENVER,CO,399000,SFR Grade C,2017,339000
10816,1.32425E+11,DENVER,CO,690100,SFR Grade B w/RK,2017,535000
10883,7.04503E+11,DENVER,CO,512700,SFR Grade C,2017,499
10885,2.34904E+11,DENVER,CO,506800,RESIDENTIAL-CONDOMINIUM,2017,450000
10911,5.12512E+11,DENVER,CO,779900,RESIDENTIAL-CONDOMINIUM,2017,865000
10912,6.19417E+11,DENVER,CO,463500,SFR Grade C,2017,10
10944,6.16307E+11,DENVER,CO,575700,SFR Grade B,2017,505000
11012,1.30205E+11,DENVER,CO,275700,RESIDENTIAL-ROWHOUSE,2017,0
11052,2.33221E+11,DENVER,CO,731300,RESIDENTIAL-CONDOMINIUM,2017,670000
11095,2.21426E+11,DENVER,CO,793800,RESIDENTIAL-TRIPLEX,2017,10
11137,18408014000,DENVER,CO,332300,SFR Grade C,2017,255000
11149,5.0312E+11,DENVER,CO,520400,RESIDENTIAL-CONDOMINIUM,2017,529900
11161,6.32106E+11,DENVER,CO,500500,SFR Grade C,2017,0
11171,2.143E+11,DENVER,CO,485600,None,2017,491000
11191,1.27412E+11,DENVER,CO,365100,RESIDENTIAL-ROWHOUSE,2017,335000
11199,4.26403E+11,DENVER,CO,353500,RESIDENTIAL-ROWHOUSE,2017,294900
11216,5.24431E+11,DENVER,CO,479800,SFR Grade C,2017,10
11246,2.32302E+11,DENVER,CO,597400,RESIDENTIAL-ROWHOUSE,2017,10
11263,5.10238E+11,DENVER,CO,515000,SFR Grade C,2017,460000
11282,8.08305E+11,DENVER,CO,517100,SFR Grade C,2017,69000
11284,5.20323E+11,DENVER,CO,319200,SFR Grade C,2017,10
11290,5.14415E+11,DENVER,CO,436900,SFR Grade C,2017,425000
11298,6.06408E+11,DENVER,CO,266000,RESIDENTIAL-CONDOMINIUM,2017,225000
11311,5.19319E+11,DENVER,CO,345200,SFR Grade C,2017,10
11329,15222004000,DENVER,CO,510800,SFR Grade C,2017,447871
11330,5.09603E+11,DENVER,CO,395200,SFR Grade C,2017,10
11334,6.31201E+11,DENVER,CO,384800,SFR Grade C,2017,350000
11345,2.29222E+11,DENVER,CO,628000,SFR Grade C,2017,502500
11366,15230046000,DENVER,CO,350600,SFR Grade C,2017,343298
11368,7.04101E+11,DENVER,CO,237200,RESIDENTIAL-CONDOMINIUM,2017,189000
11375,5.14115E+11,DENVER,CO,674500,SFR Grade B,2017,659000
11437,2.30317E+11,DENVER,CO,542600,SFR Grade C,2017,0
11451,2.33108E+11,DENVER,CO,422200,RESIDENTIAL-CONDOMINIUM,2017,362000
11459,1.33224E+11,DENVER,CO,362500,SFR Grade C,2017,10
11476,5.25209E+11,DENVER,CO,3086000,RESIDENTIAL-4 TO 8 UNITS,2017,0
11495,6.33304E+11,DENVER,CO,202100,RESIDENTIAL-CONDOMINIUM,2017,190500
11518,9.15401E+11,DENVER,CO,277100,RESIDENTIAL-CONDOMINIUM,2017,251000
11524,2.26514E+11,DENVER,CO,470800,RESIDENTIAL-ROWHOUSE,2017,470000
11539,2.33221E+11,DENVER,CO,386900,RESIDENTIAL-CONDOMINIUM,2017,385000
11563,2.30411E+11,DENVER,CO,692600,SFR Grade C,2017,10
11567,1.10306E+11,DENVER,CO,505400,RESIDENTIAL-ROWHOUSE,2017,460582
11602,5.16308E+11,DENVER,CO,438800,SFR Grade C,2017,420000
11604,1.27416E+11,DENVER,CO,742100,SFR Grade B,2017,659500
11610,2.21408E+11,DENVER,CO,516700,RESIDENTIAL-ROWHOUSE,2017,467000
11611,1.10317E+11,DENVER,CO,642500,SFR Grade B,2017,550296
11632,1.33231E+11,DENVER,CO,1354000,SFR Grade B,2017,1350000
11658,1.27311E+11,DENVER,CO,693500,RESIDENTIAL-ROWHOUSE,2017,590000
11679,5.1032E+11,DENVER,CO,350100,RESIDENTIAL-ROWHOUSE,2017,290000
11778,6.06308E+11,DENVER,CO,247600,RESIDENTIAL-CONDOMINIUM,2017,0
11779,1.29213E+11,DENVER,CO,333800,RESIDENTIAL-ROWHOUSE,2017,257500
11782,6.06103E+11,DENVER,CO,556300,SFR Grade B,2017,0
11795,2.28313E+11,DENVER,CO,805500,RESIDENTIAL-ROWHOUSE,2017,690000
11810,2.34539E+11,DENVER,CO,210600,RESIDENTIAL-CONDOMINIUM,2017,255000
11816,5.06524E+11,DENVER,CO,421300,"SFR Grade C, D, or E, w/RK",2017,360000
11817,2.24309E+11,DENVER,CO,259800,COMMERCIAL-CONDOMINIUM,2017,232500
11834,5.14423E+11,DENVER,CO,3081800,SFR Grade A,2017,1339000
11838,5.14419E+11,DENVER,CO,2421500,SFR Grade X,2017,2250000
11859,2.35305E+11,DENVER,CO,628800,SFR Grade C,2017,580000
11866,2.29308E+11,DENVER,CO,662500,SFR Grade C,2017,525000
11870,1.10306E+11,DENVER,CO,472200,RESIDENTIAL-ROWHOUSE,2017,467056
11875,5.18102E+11,DENVER,CO,202100,SFR Grade D or E,2017,10
11919,9.10406E+11,DENVER,CO,383600,SFR Grade C,2017,10
11928,5.02213E+11,DENVER,CO,402600,RESIDENTIAL-CONDOMINIUM,2017,320000
11960,2.28316E+11,DENVER,CO,361700,RESIDENTIAL-ROWHOUSE,2017,10
11964,5.07342E+11,DENVER,CO,384900,SFR Grade C,2017,309000
11973,6.04337E+11,DENVER,CO,599700,SFR Grade B,2017,572000
12006,5.2021E+11,DENVER,CO,405200,SFR Grade C,2017,292000
12015,18609001000,DENVER,CO,308700,SFR Grade C,2017,210000
12021,6.09101E+11,DENVER,CO,297100,RESIDENTIAL-ROWHOUSE,2017,286900
