GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US08031004005,"Census Tract 40.05, Denver County, Colorado",1671,100,10.3,4.1,4.4,2.5,1.9,2.9,7.3,2.9,14.9,5.5,23.8,7,15,6.1,7.8,3.1,7.4,4.4,7.2,3,59913,5475,86731,12697,30.4,(X),(X),(X),(X),(X),446,94,1.3,1.9,2.7,4,0,7,5.6,5.3,10.5,7.1,21.7,11.9,6.1,6,11.4,6.9,15.9,11.9,24.7,10.9,109000,63470,163935,36930,(X),(X),44.2,(X),(X),(X),354,91,0,8.8,0,8.8,0,8.8,4.5,5.3,11.3,7.9,17.8,11.9,7.6,7.5,12.4,8.9,18.1,14.3,28.2,13.1,123750,83661,N,N,(X),(X),(X),(X),(X),(X),1225,127,14,5.6,4.5,3,2.5,4,7.9,3.7,17.1,6.9,24.6,7.9,18.3,8,5.9,3,4.3,3.2,0.8,1.2,54023,9151,58000,6815,(X),(X),(X),(X),25.4,(X)
1400000US08031004006,"Census Tract 40.06, Denver County, Colorado",2018,177,10,6,4.9,3,5.1,3.1,12.3,7.3,7.8,4.2,6.3,3.5,4.7,2.7,11.1,6,10.2,5,27.6,5.3,86912,52224,176260,28177,29.3,(X),(X),(X),(X),(X),1148,149,5.1,7.6,2.4,2.6,2.4,3.5,5.7,5.1,6.8,4.9,1.6,2.5,6.4,3.9,10,6.8,12.5,6.8,47.2,9.3,194219,47605,267603,45162,(X),(X),27.9,(X),(X),(X),976,114,0,3.3,2.8,3.1,0,3.3,4.7,4.9,8,5.8,0,3.3,5.7,4.5,10.1,7.5,13.1,7.3,55.5,10.7,225069,43414,N,N,(X),(X),(X),(X),(X),(X),870,184,16.4,10.3,8.2,5.8,8.7,6.5,21,14.8,9.1,6.7,12.6,7.3,2.5,4,13.6,10,7.8,7.8,0,3.7,29735,9398,53588,15564,(X),(X),(X),(X),30.1,(X)
1400000US08031004101,"Census Tract 41.01, Denver County, Colorado",2073,90,13.2,5.9,6,3.5,9.3,4.5,13.2,4.8,11.8,4.6,19.5,6.7,15.2,6,6.5,3,4.6,3.1,0.8,0.8,43234,11590,54653,6453,48.8,(X),(X),(X),(X),(X),975,144,7.5,5.2,1.8,2.6,10.9,7.3,16.2,8.4,10.3,5.6,25.8,10.4,16,8.9,7.1,3.7,3.8,3.2,0.6,0.9,54390,11431,58445,7681,(X),(X),61,(X),(X),(X),294,99,0,10.5,0,10.5,2.7,4.4,10.5,10.1,15,16,12.2,11.5,28.2,14.4,16.7,11.7,12.6,9.7,2,3,81500,6596,N,N,(X),(X),(X),(X),(X),(X),1098,137,18.2,9.1,10.9,6.5,10.5,6.3,6.7,3.9,13.1,7.4,15.7,7.6,14.5,7.3,4.1,2.8,5.7,5,0.5,0.9,37273,11372,49565,9741,(X),(X),(X),(X),38,(X)
1400000US08031004102,"Census Tract 41.02, Denver County, Colorado",1572,78,7.8,4.5,3.5,3.6,8.5,5,6.9,3.5,17.1,6.3,21.5,6.6,12.9,4.9,12,4,5.5,3,4.2,2.4,56087,7630,83751,17861,53.6,(X),(X),(X),(X),(X),1056,116,5,4.9,4.2,5.1,10.5,6.5,4.3,3.2,18.3,8.7,17.7,7.4,14.9,6.2,14.2,5.4,6.1,3.9,4.9,2.9,63488,13456,95465,24821,(X),(X),51.4,(X),(X),(X),583,130,2.1,3.3,0,5.4,6.7,9.4,3.9,5,14.9,10.7,20.6,9.7,16.8,10.6,17.2,8.4,11,7.2,6.9,5.4,76141,15819,N,N,(X),(X),(X),(X),(X),(X),516,111,13.6,8.9,2.1,3.3,10.3,8,12.4,8.4,14.7,8.6,23.4,11.6,8.9,7.3,10.1,7.4,1.7,2.6,2.7,3.2,43077,18700,54009,11197,(X),(X),(X),(X),53.9,(X)
1400000US08031004103,"Census Tract 41.03, Denver County, Colorado",2241,101,1.3,1.5,1.5,2,2.6,3.3,5.2,3.9,6.6,4.2,11.8,5.2,9.5,4.1,23.2,6.6,15.8,5.4,22.5,5.8,124160,18359,145319,17099,30,(X),(X),(X),(X),(X),1587,128,0.8,1.3,0,2,3.7,4.6,4.1,4.7,2.3,3.3,7.4,5.5,13.2,5.8,24.2,7.4,18.1,6.9,26.1,7,139141,13528,161571,20395,(X),(X),27,(X),(X),(X),1303,156,1,1.6,0,2.5,3.5,5.3,0.2,1,1.1,2,5.2,4.5,11.5,6.3,27.5,8.3,20.8,8,29.2,8,150060,13365,N,N,(X),(X),(X),(X),(X),(X),654,161,2.4,4.3,5.2,6.8,0,4.8,7.8,7.7,17,11.8,25.5,12.9,0,4.8,20,13.2,8.1,7.6,13.9,11.4,57656,31596,103044,26489,(X),(X),(X),(X),37.2,(X)
1400000US08031004104,"Census Tract 41.04, Denver County, Colorado",1930,72,2.1,2,2.1,1.9,3,2,6.6,3.1,7.1,3.5,14.3,4.7,15.4,5.5,16.9,5.3,11.7,5.2,20.8,7.2,97692,14110,124114,13387,37.9,(X),(X),(X),(X),(X),1092,124,0,2.9,1.5,2.3,0,2.9,1.6,2.4,5.3,4.3,11.4,6,16.4,7.3,23.1,7.8,17,8.8,23.8,11.1,135147,26536,140321,15404,(X),(X),37,(X),(X),(X),715,147,0,4.4,0,4.4,0,4.4,0,4.4,6.3,5.8,10.5,8.2,10.5,6.6,24.8,10.3,16.5,8.8,31.5,13.3,141979,33190,N,N,(X),(X),(X),(X),(X),(X),838,127,4.9,4.7,2.9,3.2,6.8,4.7,13.2,6.9,9.4,5.5,19.7,7.2,14.2,6.8,11.1,7.4,2.4,2.6,15.4,9.3,66739,12126,99455,29501,(X),(X),(X),(X),39,(X)
1400000US08031004106,"Census Tract 41.06, Denver County, Colorado",3863,75,2.4,2.2,1.3,1.2,0.4,0.6,3.4,2,4,2.4,6.2,2.3,7.9,3.1,24,4.8,18.4,4.6,32,5.1,150881,15213,173324,10111,23.5,(X),(X),(X),(X),(X),3130,155,0.4,0.6,2.1,1.7,0,1,3.2,2.1,2.4,1.8,3.1,1.8,6.2,2.4,22,5.1,21.6,5.7,39.1,6.4,169877,13109,193704,11986,(X),(X),27,(X),(X),(X),2791,174,0,1.2,0,1.2,0,1.2,2.2,1.9,2.7,2,2,1.7,6.2,2.5,20.9,5.1,23.3,6.3,42.7,7,178764,10674,N,N,(X),(X),(X),(X),(X),(X),733,144,10.6,11.2,0,4.3,1.9,3.1,4.4,5,10.6,11.5,20.5,9,15.6,11.6,30,12.5,6.4,5.9,0,4.3,87417,42531,80943,14181,(X),(X),(X),(X),8.7,(X)
1400000US08031004107,"Census Tract 41.07, Denver County, Colorado",5158,182,2.8,2,1.2,1,4.1,1.5,3.4,1.8,7.3,2.7,12.1,2.7,10.8,3.2,19.8,3.8,14.1,3.4,24.4,3.4,121466,11130,151202,10927,26.8,(X),(X),(X),(X),(X),3216,257,0,1,0,1,2.6,2.7,2.7,1.9,5.2,3.1,8.3,3.3,9.2,4.1,21.8,4.7,17.2,4.2,33.1,5,150317,11168,186078,16505,(X),(X),27.1,(X),(X),(X),2538,233,0,1.3,0,1.3,1.2,1.6,2.7,2.6,2.4,1.8,6.2,3.1,8.2,4.7,24.2,5.5,17.7,4.4,37.4,5.8,166131,17973,N,N,(X),(X),(X),(X),(X),(X),1942,224,7.6,5.1,3.1,2.8,9.4,3.8,4.4,2.9,11.4,5.2,18.9,5.9,13.4,5.7,14.8,5.4,8.7,5.1,8.2,4.7,70038,15608,86424,12197,(X),(X),(X),(X),26.4,(X)
1400000US08031004201,"Census Tract 42.01, Denver County, Colorado",1955,92,3.8,3.1,1.2,1.1,2.7,1.8,6.8,3.4,5.3,2.7,9.4,2.8,11,4,19.9,5.1,10.3,4,29.6,5.1,122431,14894,177564,22229,28.6,(X),(X),(X),(X),(X),1281,95,2.2,3.4,0.5,0.8,0.4,0.7,0.6,1.1,2.4,1.7,11.6,5.2,11.5,4.5,15.7,6.3,15,5.9,40.1,7.8,159219,18591,225156,33353,(X),(X),28.7,(X),(X),(X),1100,116,2.5,3.9,0,2.9,0.5,0.8,0.7,1.2,2.8,2,6.7,4.1,11.9,5,16.5,6.8,14.5,5.7,43.7,8.5,169919,30626,N,N,(X),(X),(X),(X),(X),(X),674,106,7,6.6,2.4,2.7,7.1,4.8,18.4,9.2,10.7,7.4,11.3,5.7,12.6,7.3,21.1,8.1,1.5,2.3,8,4.8,57647,26449,78731,14101,(X),(X),(X),(X),24.5,(X)
1400000US08031004202,"Census Tract 42.02, Denver County, Colorado",1647,66,1.1,1.2,0.5,0.9,4.5,2.8,2.4,2.1,3.1,2.1,13.3,4.3,8.6,3.9,27.6,5.6,16.1,4.4,22.7,4.5,125875,7847,177124,30397,28.5,(X),(X),(X),(X),(X),1155,87,0,2.8,0,2.8,5.6,3.7,1,1.6,3,2.6,8.5,4.5,7.9,3.7,24.1,6.2,19.2,5.6,30.6,6.2,149531,11900,212159,43305,(X),(X),31.9,(X),(X),(X),1009,98,0,3.2,0,3.2,4.7,4.7,1.2,1.8,0.8,1.3,7.1,4.2,6.1,3.5,27.6,7.1,21,6.3,31.5,7,153092,13175,N,N,(X),(X),(X),(X),(X),(X),492,77,3.7,4.1,1.8,3.2,1.8,3,5.7,6.1,6.1,5.4,21.7,9.3,10.4,10.4,38.8,12.1,5.9,5.6,4.1,4.4,93636,28968,93830,12137,(X),(X),(X),(X),20.5,(X)
1400000US08031004301,"Census Tract 43.01, Denver County, Colorado",2990,219,9.2,4.8,6.6,3.5,9.5,4.5,13.4,5.9,12.5,4.2,14.9,4.6,9.7,4.2,13.9,4.7,5.5,2.9,4.8,2.1,47366,9888,69216,7745,22.6,(X),(X),(X),(X),(X),889,161,1.6,2.6,7.3,5.9,4.4,5,7.9,8.1,14.7,7.6,10.1,6.2,8.9,7.8,16.4,7.6,16.4,9.1,12.3,6,83229,32698,104798,16494,(X),(X),35.5,(X),(X),(X),646,132,2.2,3.6,5.6,6,0,4.9,3.6,3.8,12.8,9.2,9.4,7.3,10.8,10.2,18.4,10.2,22.6,12,14.6,7.6,109844,35651,N,N,(X),(X),(X),(X),(X),(X),2101,242,12.4,6.5,7.9,4.9,10.1,6,15.8,7.5,11.6,4.5,16.9,6,10,4.9,12.9,5.9,0.9,1.3,1.6,1.8,40605,10606,54012,7954,(X),(X),(X),(X),17.1,(X)
1400000US08031004302,"Census Tract 43.02, Denver County, Colorado",1232,71,0.8,1.3,3.3,3.3,4.1,3,8.8,6.2,3.7,2.2,15.7,5.7,11.4,4.8,24.6,6.5,9.7,4.4,18.1,6.5,101368,6964,141526,26279,20.3,(X),(X),(X),(X),(X),655,88,0,4.8,1.2,1.8,0,4.8,7.2,6.4,0,4.8,10.4,5.6,8.5,6,29,9.5,11.6,6.8,32.1,11.5,137679,28771,192555,45099,(X),(X),20.2,(X),(X),(X),560,80,0,5.6,0.9,1.6,0,5.6,4.1,5.2,0,5.6,7.1,5.3,10,7.1,30,10.7,11.6,7.6,36.3,13.1,146389,39137,N,N,(X),(X),(X),(X),(X),(X),577,101,1.7,2.7,5.7,6.8,8.7,6.6,10.6,10.5,7.8,4.6,21.7,10.4,14.6,7.6,19.6,9,7.5,5.1,2.3,2.6,66635,9701,82336,16359,(X),(X),(X),(X),18.9,(X)
1400000US08031004303,"Census Tract 43.03, Denver County, Colorado",1582,80,1.9,1.7,1.3,1.3,2.3,2.8,1.9,1.7,4.2,2.4,9.2,3.2,6.3,3.3,10,4.2,12.6,4,50.4,6.7,203438,43990,290489,31796,29,(X),(X),(X),(X),(X),1185,94,2.5,2.3,0.8,1.3,0,2.7,0.9,1.4,1.6,1.8,4.6,2.5,4.4,3.2,8.8,4.2,13.6,5,62.7,7.2,"250,000+",***,350072,42571,(X),(X),27.3,(X),(X),(X),1056,102,0.9,1.2,0.9,1.4,0,3,1,1.5,0.8,1.2,3.7,2.8,3.1,3,9.1,4.7,15.2,5.6,65.2,7.9,"250,000+",***,N,N,(X),(X),(X),(X),(X),(X),397,94,0,7.9,2.5,3.8,9.3,10.6,4.8,5.1,11.8,7.8,22.7,11.4,11.8,12.1,13.6,12,9.8,8.2,13.6,8.6,69250,40542,111870,24307,(X),(X),(X),(X),33.8,(X)
1400000US08031004304,"Census Tract 43.04, Denver County, Colorado",2823,153,1.4,2.4,0,1.1,4.4,3.8,6.8,4,4.8,3.1,19.9,5.6,14.7,5,23.3,6.8,8.6,3.9,16.2,4.5,93661,13968,130124,14934,21.1,(X),(X),(X),(X),(X),1162,120,0,2.8,0,2.8,0,2.8,2.4,2.8,2.5,3.1,10.3,5.5,12.7,8.5,30,11.4,18.3,8.7,23.8,7.9,134471,17087,163565,23357,(X),(X),15.7,(X),(X),(X),1019,120,0,3.1,0,3.1,0,3.1,2.7,3.2,1,1.7,8.6,5.1,13.1,9.6,29.3,12.7,19,9.8,26.2,8.8,139757,26813,N,N,(X),(X),(X),(X),(X),(X),1661,191,2.3,4.1,0,1.9,7.4,6.5,10.8,6.7,6.4,4.4,25.7,8.1,16.6,6.1,18.1,7.3,1.9,2.2,10.8,6.4,70852,9243,106290,23245,(X),(X),(X),(X),24.9,(X)
1400000US08031004306,"Census Tract 43.06, Denver County, Colorado",2309,109,1.9,2.1,1.8,1.7,6.1,3.8,4.5,3.8,11,6,12.6,5.8,7.1,3.9,19.8,6.5,11.9,5,23.3,6.6,117517,17071,174092,26730,28.5,(X),(X),(X),(X),(X),1315,138,2.1,3,0,2.4,0.9,1.4,4.1,3.3,0.6,1.2,4.9,3.9,5.6,4.3,31.6,10.2,17.6,8.4,32.6,9.6,150521,27142,239766,44601,(X),(X),31.3,(X),(X),(X),1168,135,2.3,3.4,0,2.7,1,1.6,3.7,3.4,0.7,1.4,4.5,4.3,3.9,3.5,31.5,10.2,18,9.3,34.4,10.9,160208,31529,N,N,(X),(X),(X),(X),(X),(X),994,128,1.6,2.5,4.1,3.9,13,8.9,5,7.7,24.7,13.2,22.8,11.8,10.6,7.4,2.6,4,6.5,4.7,9,7.6,54583,20281,80842,20970,(X),(X),(X),(X),24.8,(X)
1400000US08031004403,"Census Tract 44.03, Denver County, Colorado",1956,99,3.1,2.9,2.2,2.6,6.1,3,9.5,4.2,15.8,5.7,26.1,5.8,16.2,4.8,14.1,4.4,4.1,3.1,2.8,1.6,62266,10834,76002,8633,30.4,(X),(X),(X),(X),(X),879,129,3.1,4.1,1.4,2.1,5.1,4.5,9.9,5.1,16.4,8.8,26.2,8.7,17,8,15.7,6.6,2.5,2.6,2.8,2.7,67819,11547,72558,9229,(X),(X),41.1,(X),(X),(X),497,130,0,6.3,2.4,3.7,1.8,3,0,6.3,20.3,13.3,19.9,9.6,20.9,10.7,25.2,10.1,4.4,4.4,5,4.8,86927,16758,N,N,(X),(X),(X),(X),(X),(X),1077,136,3.2,3.7,2.9,4.3,7.7,4.3,11.2,6.7,14.8,7,29.5,8.5,14.5,6.7,11.2,5.8,2.3,2,2.7,2.6,55680,5277,73194,13290,(X),(X),(X),(X),21.6,(X)
1400000US08031004404,"Census Tract 44.04, Denver County, Colorado",2486,188,9.7,6.2,11.3,6.4,5.4,3.2,11.5,5.2,15.2,6.5,17.4,7.1,14.2,6.1,8.4,3.1,5.7,2.7,1.1,1.2,47830,7580,62397,12712,40.3,(X),(X),(X),(X),(X),1343,169,6.6,7.2,12.9,9.7,4.3,3.7,9.1,5.6,20.3,10,14,6.7,15.4,8.7,8.2,5.3,8,4,1.2,1.9,47739,8064,71660,24162,(X),(X),40.3,(X),(X),(X),686,171,10.1,12.9,0,4.6,6.6,6.5,7.1,8.4,15.9,11.8,19.4,12.8,12.1,8.2,10.8,8.1,15.7,7.5,2.3,3.6,57113,13659,N,N,(X),(X),(X),(X),(X),(X),1143,216,13.4,10.1,9.4,6.5,6.7,5.2,14.4,9.8,15.7,10.1,21.7,13.2,8.6,5.3,6.2,4.8,3,4.6,1,1.5,40075,13243,48314,8840,(X),(X),(X),(X),40.4,(X)
1400000US08031004405,"Census Tract 44.05, Denver County, Colorado",3999,195,4.3,3.1,2.2,2.4,6.1,3.1,8.6,4.6,12.2,4.6,9.3,2.9,11.8,3.6,13.2,3.9,10.1,3.3,22.3,4.7,85871,12150,134435,12910,30.4,(X),(X),(X),(X),(X),2179,235,4.4,4.8,0.6,1.1,1.5,1.8,6.5,5.6,0.6,0.8,6,3,13,5.4,15.7,6.7,15.6,5.5,36,7.8,152064,35819,190523,23859,(X),(X),34.3,(X),(X),(X),1770,205,1.9,2.2,0.8,1.4,1.9,2.2,4.7,4.6,0.7,1,4.2,3.1,14.4,6,14.6,6.4,17.6,6.6,39.3,8.6,173796,20881,N,N,(X),(X),(X),(X),(X),(X),1820,242,4.2,3.5,4,5.1,11.5,6.4,11.2,7.3,26,8.7,13.3,5.9,11.2,5.8,9.3,4.6,3.5,2.2,5.9,5.2,46676,4705,67014,11421,(X),(X),(X),(X),25.8,(X)
1400000US08031004503,"Census Tract 45.03, Denver County, Colorado",1372,73,8.9,4.8,7.1,5,14.7,7.3,11.1,5.3,23.3,7.3,16.9,7.3,10.9,5.4,1.3,1.7,4.4,4.2,1.5,1.6,42684,6689,49795,7616,33.7,(X),(X),(X),(X),(X),877,110,4.7,4.3,1.9,3.4,10.5,8.1,16,8.2,27.9,10.3,21.3,10.4,10.6,6.3,0.7,1.5,5.1,6.2,1.3,1.9,44147,4206,54379,9562,(X),(X),37.6,(X),(X),(X),605,124,0,5.2,0,5.2,4.1,6,19.2,10.4,32.7,12.4,20.2,11.8,15.4,9,1,2.3,7.4,9.2,0,5.2,47375,9198,N,N,(X),(X),(X),(X),(X),(X),495,106,16.4,11.8,16.2,12.2,26.5,13,11.3,10,14.1,9.2,9.1,8.5,2,2.9,2.4,3.9,0,6.4,2,3,21919,3722,31843,8224,(X),(X),(X),(X),17.4,(X)
1400000US08031004504,"Census Tract 45.04, Denver County, Colorado",1265,71,4.9,3.1,6,4.2,15.3,6.5,8.3,4.6,10.8,5,24.4,6.5,15.2,6.4,11.1,4.9,3.2,3,0.7,1.2,52125,2941,64274,14485,44.8,(X),(X),(X),(X),(X),1033,97,1.4,1.9,7.9,5.5,15.7,6.9,12.7,5.7,8.7,5.6,24,7.6,13.2,6.4,12.5,6.1,3.1,3.4,0.9,1.5,52232,3929,65980,17711,(X),(X),46.7,(X),(X),(X),637,131,0,5,5.5,5.9,16.6,10,6.1,5.9,10,7.7,26.2,10.2,19.5,11.2,11,6.7,5,5.4,0,5,55573,9551,N,N,(X),(X),(X),(X),(X),(X),232,88,20.7,14.5,3,4.8,13.8,14.1,0,13,22.8,14.9,13.8,14.1,22,15.2,0,13,3.9,6.1,0,13,41923,9161,47414,13548,(X),(X),(X),(X),36.6,(X)
1400000US08031004505,"Census Tract 45.05, Denver County, Colorado",1352,69,8.2,4.7,9,5.4,18.9,6.8,14.6,5.7,8.6,5.5,15.2,5.9,10,4.7,12.9,4.7,0,2.4,2.5,1.9,33750,7191,54072,8323,57.4,(X),(X),(X),(X),(X),1075,112,8.7,5.7,4.2,4.8,16.9,7,19.5,7.7,8.2,5.8,17.5,7.6,9.5,5.8,12.4,5.1,1.3,1.6,1.9,2.1,35893,10333,55195,9706,(X),(X),57.1,(X),(X),(X),657,127,0,4.8,3.5,5.5,11.7,7.5,23.3,10.7,13.4,8.9,19.2,10.3,9.7,7.2,14,6,2.1,2.6,3,3.3,43922,16246,N,N,(X),(X),(X),(X),(X),(X),277,93,6.5,7.5,27.8,17.1,26.4,19.1,3.2,5.2,10.1,12.3,13.7,14.5,4.7,6.3,7.6,11.1,0,11.1,0,11.1,23990,5475,36945,12884,(X),(X),(X),(X),50.9,(X)
1400000US08031004506,"Census Tract 45.06, Denver County, Colorado",1139,63,17.6,6.4,9.7,4.8,10,4.3,15,5.6,16.9,6.3,10.5,4.4,9.3,4.6,10.3,4.6,0.8,1.3,0,2.8,32406,7918,43718,6086,33.9,(X),(X),(X),(X),(X),852,82,15.7,7.7,8.8,5.5,9.6,4.6,18,6.6,17.5,7.3,13.4,6.1,8.2,4.6,7.7,5.2,1.1,1.7,0,3.7,33125,9260,43562,6641,(X),(X),34.4,(X),(X),(X),391,88,3.3,5.4,1.3,2.1,3.1,3.2,14.6,9.8,34,13.5,17.1,10.1,9.5,7.4,14.8,10.8,2.3,3.7,0,8,47455,6442,N,N,(X),(X),(X),(X),(X),(X),287,80,23,12.5,12.2,9.9,11.1,7.7,10.5,9.6,15,10.5,15.3,9.6,3.8,6.7,9.1,9.1,0,10.7,0,10.7,26544,14169,37875,12465,(X),(X),(X),(X),26.5,(X)
1400000US08031004601,"Census Tract 46.01, Denver County, Colorado",2041,70,6.6,3.8,1.6,1.3,10,4,7.8,3.6,14.2,6.3,25.4,7.6,14.6,5.4,13.4,5.6,6.1,5.2,0.3,0.5,61142,7817,67016,6552,46.3,(X),(X),(X),(X),(X),1444,164,1.7,1.6,0,2.2,10.7,5.1,6.7,4.1,13.9,6.9,30.3,8.1,15.5,7.1,14.1,6.3,6.6,6.3,0.4,0.7,64441,6531,72553,7302,(X),(X),46.7,(X),(X),(X),1042,169,0,3.1,0,3.1,6.7,4.2,3.3,2.9,15.5,9.7,32.8,10.9,15,7.4,17.4,9,8.8,8.4,0.6,0.9,70094,9322,N,N,(X),(X),(X),(X),(X),(X),597,140,20.1,12.1,5.4,4.6,8.2,5.4,14.2,9.4,13.4,11.1,15.4,11.6,6.7,5.6,11.7,11,4.9,7,0,5.3,38165,10018,50148,12795,(X),(X),(X),(X),39.5,(X)
1400000US08031004602,"Census Tract 46.02, Denver County, Colorado",2421,112,9.6,5.6,5.2,4.4,10,5.9,12.4,5.5,11.8,5.9,23.7,7.2,12.6,6,9.6,6.3,4.2,3.7,1,1.5,51992,17006,57651,9152,27,(X),(X),(X),(X),(X),1603,230,5.8,4.5,1.1,1.8,9.3,7,6.5,4.7,15.8,9.2,28.3,10.4,17,9.4,11.1,8.1,5.2,5,0,2,59825,9365,64369,10261,(X),(X),28.1,(X),(X),(X),1126,235,0,2.8,0,2.8,5.6,6.2,9.2,6.9,17.6,11.3,21.7,10,22.6,12.7,15.8,11.4,7.5,7.2,0,2.8,70000,18121,N,N,(X),(X),(X),(X),(X),(X),818,202,17.1,13.7,13.2,12.3,11.4,9,23.8,15,6.2,6.6,12.6,10.7,6,6.3,6.7,8.7,0,3.9,2.9,4.6,26589,6595,41746,13717,(X),(X),(X),(X),24.7,(X)
1400000US08031004603,"Census Tract 46.03, Denver County, Colorado",2122,59,6.3,4.5,1.2,1.2,9.3,3.9,8.4,3.9,17.1,4.7,25.1,5.1,12.6,4.4,13.8,3.6,4.5,3.9,1.7,1.4,61034,12288,67286,6878,33.7,(X),(X),(X),(X),(X),1416,129,2.3,3,0.6,0.9,9.9,5.1,8.9,4.9,19.5,6.9,23.6,6.8,15.1,6.5,13,4.6,5.9,5.6,1.3,1.4,56786,13974,69835,8662,(X),(X),40.3,(X),(X),(X),782,137,0.9,1.6,0,4.1,8.7,6.6,5.5,5.1,18.8,7.9,22.6,8.8,18,10,18,7.6,5.1,6.1,2.3,2.6,66900,12276,N,N,(X),(X),(X),(X),(X),(X),706,127,14.3,10.6,2.5,3,8.9,7,8.6,4.8,16.3,7.3,24.6,9.7,6.2,5.4,16.9,8.3,0,4.5,1.6,2.3,49405,19027,57051,10307,(X),(X),(X),(X),20.5,(X)
1400000US08031004700,"Census Tract 47, Denver County, Colorado",2324,115,3,2.4,3.6,2.3,10.8,5.9,5.6,4,9.9,5.4,24.1,9,18.4,5.4,11.1,5.5,2.9,2.6,10.6,6,72699,12960,87022,11248,40.1,(X),(X),(X),(X),(X),1384,206,0,2.3,3.6,2.7,13.2,9.3,8.2,6.4,1,1.7,21.1,10.2,25.4,8.3,14.7,7.4,4.9,4.5,7.9,5.8,79541,9043,90206,15041,(X),(X),36.6,(X),(X),(X),1034,177,0,3.1,3.3,3.8,0,3.1,6.2,5,0,3.1,26.6,11.8,27.1,11.2,19.7,9.6,6.6,5.8,10.5,7.9,85425,9383,N,N,(X),(X),(X),(X),(X),(X),940,216,7.3,5.8,3.6,4.4,7.3,5,1.8,2.8,23,12.3,30.2,17.6,9.4,7.8,2.7,3.3,0,3.4,14.7,13.1,65552,19943,81177,23425,(X),(X),(X),(X),43.6,(X)
1400000US08031004801,"Census Tract 48.01, Denver County, Colorado",1154,33,2.1,2.5,0.6,1,6,5.8,7.9,4.6,13.9,7.7,13.1,6.1,23.6,8.4,22,8.5,7.3,5.2,3.6,3.3,84167,16847,105165,24367,32.1,(X),(X),(X),(X),(X),775,94,0,4.1,0,4.1,6.2,8.2,4.3,4.2,6.8,6.2,16,8.1,30.1,11.5,22.2,11.8,9,6.8,5.4,5.1,94531,14789,123602,34620,(X),(X),34.1,(X),(X),(X),642,116,0,4.9,0,4.9,0.8,1.2,5.1,5,8.3,7.4,15.9,8.5,31.3,12.3,21.2,11.8,10.9,7.7,6.5,6.3,97266,7960,N,N,(X),(X),(X),(X),(X),(X),379,93,6.3,7.1,1.8,3.1,5.5,7,15.3,10.2,28.2,16.8,7.1,7.6,14,10.3,17.9,13.7,3.7,5.5,0,8.2,46097,17384,65973,15844,(X),(X),(X),(X),28.2,(X)
